major,gender,attendance,homework_completion,lib_borrow,club_participation,class_interaction,exam_score,gpa
马克思主义学院,0,23,0.753797432562928,8,0,1,73,1.527175315184307
生命科学学院,0,28,0.664502539009994,4,1,3,84,2.1307758946548114
物理与天文学院,0,26,0.9282752032858477,2,0,17,93,3.4241403777761152
文学院,1,30,0.830499300048475,1,0,3,62,1.6101384347347016
心理学部,1,25,0.6369839863691029,8,0,16,91,2.769277106252963
艺术与传媒学院,0,20,0.8595593591988303,3,0,15,95,3.0336905066034148
教育学部,0,21,0.770028298195364,6,1,15,64,1.8039221751687515
地理科学学部,0,31,0.9245544894351984,0,0,8,74,2.592432688579753
数学科学学院,1,25,0.9675658387983985,8,1,9,87,2.7845865526174673
体育与运动学院,1,30,0.8401863252704984,8,0,6,77,2.7836033097265482
生命科学学院,0,20,0.8926451277253465,9,0,8,70,2.2069943203778326
艺术与传媒学院,1,30,0.6226363390408662,5,1,15,69,2.27787260273959
马克思主义学院,1,24,0.8241021820004629,5,1,16,63,2.214414873714045
经济与工商管理学院,1,20,0.9021359913421896,5,1,15,79,3.0366549269052796
社会学院,1,22,0.7987048597912415,4,1,15,64,1.8985869673970353
政府管理学院,0,31,0.8374200358017349,0,1,19,60,2.180367766534842
心理学部,0,31,0.9595792742324177,3,0,18,72,3.312339100689052
生命科学学院,1,31,0.6792398288124798,9,1,9,81,3.051546520601419
教育学部,1,26,0.6392986030207647,0,1,1,72,1.6063380485368504
哲学学院,1,24,0.8762574452558003,4,1,2,74,2.2364850965217817
数学科学学院,0,31,0.9291395622089776,3,1,6,68,2.9370486976340353
艺术与传媒学院,0,29,0.9401960754330254,7,1,1,62,1.9770500229209884
新闻传播学院,1,20,0.8566577988364881,0,1,12,61,1.6113618211507375
艺术与传媒学院,1,20,0.9332853672683213,7,0,3,71,1.9226885362959734
体育与运动学院,1,27,0.880265682289316,7,1,14,83,2.7359905296698717
生命科学学院,1,30,0.6349507663627163,0,1,17,77,2.781931009949446
统计学院,0,28,0.9048174031539953,8,0,6,95,3.369760633389362
新闻传播学院,0,26,0.6717438758201318,8,0,17,84,2.704120904745041
环境学院,0,22,0.6946437370363892,5,0,6,74,1.6363879718839245
教育学部,0,31,0.757860250799466,0,0,8,60,1.526123488468294
地理科学学部,0,25,0.7258268265305348,6,0,11,67,1.9340602528456732
文学院,0,22,0.7286606953211648,6,0,0,96,2.2010630925239507
马克思主义学院,1,29,0.6677038096816182,8,1,1,66,1.4580051197698483
艺术与传媒学院,1,23,0.7175484188438177,0,0,17,94,2.744491513895535
体育与运动学院,0,31,0.6078650359903527,7,1,13,97,3.225080041020616
人工智能学院,0,23,0.7891643786753304,7,0,5,75,1.9054591343496443
艺术与传媒学院,0,22,0.9074363835079227,6,0,10,76,2.780099859263833
社会学院,1,29,0.9448989476899359,5,0,18,97,4.0
文学院,1,25,0.9281714235837754,0,1,7,89,2.6493941948994744
地理科学学部,1,24,0.7665830875980453,9,0,4,96,2.908708238849
环境学院,1,30,0.8921705924655425,7,0,6,77,2.8054144814450996
化学学院,0,28,0.715156309638085,4,0,3,95,2.6345844074393865
艺术与传媒学院,1,28,0.6222249890870472,3,0,14,71,1.9887284412174955
新闻传播学院,0,22,0.8703886101565066,4,0,0,87,2.497870022686496
环境学院,1,28,0.8595184658945624,4,0,4,70,1.8851176751927639
艺术与传媒学院,1,31,0.9206517581851502,9,1,16,65,3.0105847595320268
物理与天文学院,1,22,0.846442482681152,2,0,12,85,2.333364844640137
心理学部,1,23,0.6627566499895665,3,0,16,75,2.2261577353386075
生命科学学院,0,20,0.9412649568200793,3,0,18,97,3.566826007190417
文学院,0,24,0.8509011152074804,7,0,3,68,1.6546875766389537
化学学院,0,31,0.9230438796140016,4,0,16,77,3.3111181523348576
社会学院,0,28,0.9096428481504163,5,1,11,92,3.7485420321823493
社会学院,0,21,0.7191457948900354,9,0,17,78,2.52372069288199
化学学院,0,23,0.6298211899408209,1,1,10,68,1.1531305626791386
经济与工商管理学院,0,29,0.6706017636358339,8,1,3,68,1.726343026935386
物理与天文学院,1,21,0.6371449337253002,7,0,11,64,1.4773543889749041
生命科学学院,0,27,0.6973649728320546,7,0,8,82,2.2464494776669817
地理科学学部,1,28,0.7838129092103971,9,0,17,93,4.0
外国语言文学学院,0,22,0.9627242419925132,4,1,8,97,3.0235059150405172
社会学院,1,28,0.9488075023682538,4,1,0,81,2.07794311725111
化学学院,0,25,0.8874399260382912,2,0,5,64,1.6067627775259365
法学院,1,25,0.6096449438191304,1,0,18,60,1.1819815664814557
经济与工商管理学院,0,26,0.7365556805282214,8,1,0,85,2.4128091381524435
马克思主义学院,0,31,0.8729393705938079,5,1,7,77,2.991231482170908
心理学部,0,24,0.6516115587356274,7,1,5,85,1.8094553218153362
心理学部,0,25,0.9204351400063635,3,0,3,74,1.9589465463226245
哲学学院,1,30,0.9658294719950374,4,0,2,61,1.79616688221862
历史学院,0,20,0.7416417786551301,9,0,12,74,2.1051239796956644
文学院,0,22,0.8823372247455333,4,1,1,70,1.857465121964253
法学院,1,31,0.6592816530674853,9,0,12,79,2.9378687811894606
教育学部,0,28,0.8763265796452108,3,0,14,76,2.9253302645474295
化学学院,1,31,0.6085821649148173,1,1,7,64,1.4496727696803662
体育与运动学院,1,24,0.6603086027244404,5,0,11,92,2.5259234364858374
体育与运动学院,0,24,0.883952578643468,3,1,7,84,2.6749799428240326
艺术与传媒学院,0,27,0.8847400891505224,3,0,18,66,2.6730026226426085
社会学院,1,30,0.8564650823380708,9,0,8,93,3.375228188299573
政府管理学院,0,30,0.7909456097536813,2,0,9,74,2.392409217647666
体育与运动学院,1,21,0.8699632364687779,7,0,6,72,2.0416971705205507
统计学院,0,26,0.9095203193155152,5,0,9,91,2.898011276652689
物理与天文学院,0,28,0.9865926636146976,8,0,2,98,3.5096300530957985
地理科学学部,1,26,0.955456412619442,4,0,1,73,2.0322853410495
政府管理学院,0,31,0.9178136810264499,5,1,6,79,2.956410466536817
统计学院,0,24,0.8779030066857492,8,1,9,75,2.655212885830853
统计学院,0,25,0.8296622181729469,3,0,7,89,2.9401826819123102
历史学院,1,23,0.6482435293407665,9,1,11,78,2.167506904721476
心理学部,0,31,0.6662227368393572,6,1,19,81,2.912484674072332
数学科学学院,1,26,0.9281118242683598,9,0,16,96,4.0
体育与运动学院,0,20,0.9213251648828882,9,1,8,69,2.236571203838447
数学科学学院,1,23,0.8457835703893452,5,0,19,67,2.8837483883777333
地理科学学部,0,22,0.7755360530864613,5,0,2,88,1.9088006653651328
生命科学学院,0,23,0.6104130599294423,5,1,3,73,1.258602759288039
数学科学学院,1,20,0.7308707770114176,3,0,6,70,1.312096648451194
马克思主义学院,0,31,0.7682558630261271,9,1,17,89,3.950042491942754
环境学院,1,21,0.7943265144693682,5,1,16,92,3.178361148439291
化学学院,0,31,0.9717298394244837,6,1,2,93,3.023708179553772
化学学院,1,30,0.6434837599200571,1,1,2,98,2.2036100143721717
社会学院,0,28,0.8075467679119082,8,1,12,96,3.680230282392711
外国语言文学学院,1,26,0.7471689187833119,6,1,16,96,3.185925867718061
经济与工商管理学院,0,25,0.9960392476864206,2,1,17,64,2.7167364223510733
环境学院,1,21,0.9447456065131621,9,1,18,64,2.606125623413797
新闻传播学院,1,20,0.7755143416955683,9,0,16,76,2.8640101960842954
人工智能学院,0,21,0.9998782437419041,6,0,15,78,2.9658674255027044
化学学院,1,26,0.8056252985885985,9,1,15,85,3.0921996227559685
法学院,1,21,0.6668471186365602,9,1,0,61,1.054534113021144
政府管理学院,0,22,0.8223498767306858,4,1,13,73,2.5468609593831033
教育学部,0,27,0.6904823063214587,8,0,14,87,2.907288610208583
生命科学学院,0,26,0.8545251360305008,5,1,3,63,1.305729202326968
环境学院,0,31,0.9749760699535702,6,1,19,62,3.2707609635407255
经济与工商管理学院,0,30,0.9144794307340113,3,1,10,74,2.540363005446862
化学学院,0,30,0.709265476167622,1,1,17,81,2.5406408713143347
环境学院,1,30,0.7187434499864028,3,1,16,78,2.6719790661135394
人工智能学院,1,28,0.6277152812361247,8,1,8,93,2.7728728308318136
环境学院,1,31,0.7143471342585109,2,1,13,69,2.588183415782567
马克思主义学院,0,23,0.6370499198711269,6,0,2,93,1.7037549051961396
哲学学院,0,26,0.7997794877302571,3,1,19,75,2.842971844773299
社会学院,1,20,0.883338831799303,2,0,19,96,3.713443670825597
物理与天文学院,1,30,0.9004724645996633,4,1,3,95,3.21341268659677
法学院,0,30,0.6238116928992716,1,0,15,81,2.638269173960762
法学院,1,21,0.7359823592952808,9,1,11,91,2.9118839691528344
外国语言文学学院,0,26,0.7152687066189735,3,0,7,76,1.873858545098165
统计学院,0,21,0.6417201291949338,6,0,8,68,1.5192849173896228
经济与工商管理学院,1,25,0.7449885243728023,1,1,10,92,2.767503890880685
教育学部,0,29,0.7197280436556944,9,0,4,92,2.707342027772644
环境学院,0,31,0.8537996917357107,5,1,11,61,2.658329339817461
数学科学学院,0,28,0.9533210654934852,4,1,19,73,3.2169646917049057
人工智能学院,0,30,0.7819366883492863,2,1,1,96,3.1164544340134013
社会学院,1,24,0.8986660691067274,4,0,10,92,3.0500494903010185
文学院,0,29,0.6584041468442697,9,0,10,60,1.708012967962655
环境学院,0,26,0.9579865514575459,6,0,0,81,2.472994034166261
马克思主义学院,1,20,0.6610378952860368,2,1,16,89,2.7131090257844335
外国语言文学学院,0,27,0.6768404722397557,7,1,16,86,2.75874904301103
文学院,0,28,0.6425855214350705,6,0,3,92,2.480328980234378
环境学院,1,24,0.7238718006082145,3,1,13,75,2.3013319327340516
历史学院,1,25,0.8209641786862104,4,1,4,69,1.9532244293429617
马克思主义学院,0,30,0.9951976445625307,9,0,3,86,3.647372615661539
文学院,0,27,0.9173472138630175,3,1,5,96,3.190440373619891
环境学院,1,23,0.7521743211567928,1,1,17,61,2.411414664080687
法学院,0,21,0.8303384231614281,8,0,12,89,3.130703881293898
马克思主义学院,0,29,0.8493232123756831,0,0,5,78,2.0675151999815626
文学院,0,27,0.9290908884989388,7,0,14,78,2.888440008814329
数学科学学院,1,21,0.8945807141679202,3,1,4,94,2.957484249404824
环境学院,0,24,0.8277164507884561,8,1,5,70,1.8979853619712488
外国语言文学学院,1,25,0.8676732108158627,2,1,17,91,3.4429949137786173
教育学部,1,24,0.8983670443851599,6,0,6,75,2.2098807018275086
化学学院,1,25,0.6532576236533617,2,1,5,76,1.6101938586232503
政府管理学院,1,25,0.680182184522152,9,0,7,88,2.423047103178307
社会学院,0,22,0.8754337155630068,6,1,4,79,2.486288721177229
统计学院,1,30,0.9401702247950529,1,1,3,95,3.197909867845205
环境学院,0,30,0.7637049130799072,2,1,18,83,3.4232245870279447
心理学部,1,22,0.9919561289884824,7,1,9,63,2.073433859504855
体育与运动学院,1,28,0.6864286930693492,6,1,8,64,1.9205360474387616
外国语言文学学院,0,22,0.7666797128173756,2,1,0,78,1.7030292164133845
教育学部,1,22,0.7514092173853013,7,1,18,83,2.610098662093408
文学院,1,30,0.9721183762905716,8,0,11,60,2.469896359039158
哲学学院,0,21,0.7141514070290158,1,1,18,94,2.9173995649350792
马克思主义学院,1,26,0.7883163112168863,1,0,12,61,2.05327802955654
心理学部,1,29,0.6748935358461318,6,1,14,69,2.2426226220631533
环境学院,1,29,0.8085064954249775,7,0,1,65,2.1974105021428034
环境学院,0,23,0.9429616677854364,4,0,19,99,3.824260856817442
统计学院,1,20,0.7216157847562257,1,0,11,97,2.6402931469231246
心理学部,0,25,0.9243168288651313,9,1,17,79,3.565825961447084
马克思主义学院,0,24,0.9645246328702504,4,0,3,78,2.163016250418793
马克思主义学院,0,30,0.6291831558858254,2,0,19,95,3.485855858151037
环境学院,1,21,0.9025698145277004,8,0,11,88,2.869948174490075
文学院,1,25,0.7021373744601963,1,1,19,83,2.707247530987154
统计学院,1,20,0.6701310650146516,8,0,12,68,1.7290052299951908
法学院,1,22,0.8404489568100144,1,0,3,91,2.2342041157137755
心理学部,0,23,0.8822410464914798,0,0,13,99,3.8484725668411137
化学学院,0,22,0.7579043942940855,9,0,17,64,2.174902109854923
教育学部,1,25,0.6156694828328763,5,1,5,80,1.874306640519804
环境学院,1,30,0.9634818096787172,5,0,0,76,2.4003608051654153
哲学学院,0,23,0.892298766738998,3,0,9,83,2.3709525260179496
人工智能学院,1,20,0.7086667226732059,1,0,17,86,2.7084600149243188
人工智能学院,1,24,0.798745542297896,9,0,18,77,2.8092526395275392
统计学院,1,24,0.6111171159868312,2,0,1,81,1.5485309110429952
心理学部,1,28,0.7357131127223767,5,1,14,65,1.9966082704766337
地理科学学部,1,27,0.8090140942340474,3,0,2,87,2.5918875432957607
经济与工商管理学院,1,27,0.8068894460465,4,1,7,79,2.394856310686974
马克思主义学院,0,24,0.6832739512034165,8,0,18,75,2.1402491214756534
人工智能学院,0,27,0.9106989464735563,4,0,10,78,2.7224315682900984
人工智能学院,0,29,0.7195448634106574,9,1,13,67,2.5012126620987543
外国语言文学学院,0,26,0.832164009271189,7,1,15,77,3.0045487331185474
教育学部,1,20,0.7086088902151899,1,1,9,96,2.57783970341384
生命科学学院,1,31,0.7700671491947081,5,0,16,90,3.3957072261271275
人工智能学院,0,26,0.6830058501000921,5,1,14,97,3.1517737609635503
生命科学学院,0,30,0.8532031170128154,4,1,10,61,2.0964080040881155
物理与天文学院,0,27,0.7702337440565403,5,0,7,91,3.0224478287354954
地理科学学部,0,22,0.6064469217951057,4,0,7,74,1.4615651555466171
哲学学院,0,28,0.6112659976067064,1,0,6,70,1.390541158898266
新闻传播学院,1,27,0.7884537273885689,4,0,19,64,2.7649500799464524
化学学院,1,21,0.6732903467621417,0,1,11,88,2.4844422227081626
新闻传播学院,0,25,0.834016819257897,2,1,15,79,2.7850369823088994
法学院,0,23,0.7632767127088085,6,1,15,79,2.538562069556999
教育学部,1,22,0.861767934215889,3,0,9,77,2.2268721693293223
政府管理学院,1,30,0.9809580696255806,7,0,6,71,2.5443087404592704
化学学院,1,25,0.8114944539181015,2,0,3,76,2.138874055031158
艺术与传媒学院,0,29,0.9149514414360398,6,0,1,63,2.3137322222047882
文学院,1,28,0.9012163985263748,1,1,8,78,2.7812244947936384
艺术与传媒学院,0,21,0.9687164417295461,7,1,14,82,3.4236951882342033
教育学部,0,29,0.6856071468952025,2,0,13,86,2.875795444012347
法学院,1,29,0.9309307883139764,5,0,11,73,2.5319570611983497
法学院,1,29,0.9622081514018748,1,0,16,63,2.9567820150615898
心理学部,1,24,0.7571051923790311,6,0,16,63,2.0064526504916964
生命科学学院,0,25,0.7255264778395872,3,1,12,83,2.566222370237463
政府管理学院,1,23,0.9808143638713152,5,0,7,82,2.6016532827819585
外国语言文学学院,1,26,0.8510531288555472,1,1,9,95,2.769242094734118
艺术与传媒学院,0,21,0.7522705940965874,2,0,12,70,1.7037945931308742
教育学部,1,26,0.916731088372652,2,0,6,92,3.0582486425063196
环境学院,1,21,0.7217895606462861,3,0,2,97,2.306823351075172
生命科学学院,0,20,0.6705630344279448,0,0,14,64,1.5513609977671448
人工智能学院,0,30,0.8175878543190822,5,0,6,86,2.8815689796946296
新闻传播学院,0,24,0.8264848179642413,5,0,4,96,2.8463648566387016
法学院,0,21,0.9302985929069352,3,0,7,86,2.5365316567583736
化学学院,0,27,0.782810942008172,7,0,16,90,3.6994512993074737
政府管理学院,1,31,0.9258346158021367,4,1,7,71,3.053071345818294
新闻传播学院,1,31,0.7245290717393353,9,0,6,65,2.0375078794471624
数学科学学院,0,31,0.8301472808711168,3,0,6,71,2.012884657307903
新闻传播学院,1,27,0.6833891115602864,6,0,1,73,1.7109290433936875
数学科学学院,1,20,0.7541783803666385,9,1,10,81,2.098047082312032
生命科学学院,0,23,0.9430158791331404,9,1,11,70,2.33564797663406
体育与运动学院,0,28,0.6863952773743021,7,0,11,99,3.3864825316999365
物理与天文学院,0,24,0.9240957851597071,1,0,18,98,3.5429919277958786
统计学院,1,31,0.7131486631389625,0,1,2,97,2.621008195779906
人工智能学院,0,30,0.6137958878717814,5,1,11,72,2.279627765115718
文学院,1,29,0.6439738280227385,1,1,5,65,1.5374140254624995
历史学院,1,25,0.8983518181283152,7,0,5,79,2.6665741159301324
艺术与传媒学院,1,22,0.7048283706008593,4,0,18,61,2.146588449310296
经济与工商管理学院,1,24,0.8616582368965089,1,1,8,70,1.9650296914406173
地理科学学部,0,31,0.8796795611028931,4,1,8,67,2.513877115411252
艺术与传媒学院,1,20,0.738047385773874,1,0,17,89,2.9662532501067362
新闻传播学院,0,27,0.7899675948844561,5,0,9,86,2.569884548115362
化学学院,1,30,0.7615068361823243,7,0,9,63,2.015971718117499
外国语言文学学院,0,25,0.9789395985418136,1,0,0,66,1.9896240753473444
人工智能学院,0,31,0.727979544940635,5,1,17,83,2.8921395269268544
教育学部,0,21,0.6733292168899843,5,0,9,91,2.3939248041222427
外国语言文学学院,1,23,0.7462371371502313,0,0,6,78,1.7916228627445445
新闻传播学院,1,23,0.8678062830408049,8,1,7,94,2.9037435230536284
物理与天文学院,1,28,0.8789450761445861,7,0,10,62,2.4895809279493606
历史学院,0,28,0.9696229261440028,3,1,5,77,2.8943231323495993
统计学院,1,24,0.9527017939503237,6,1,18,96,4.0
化学学院,1,31,0.7153282081669102,3,0,8,81,2.614394400531252
物理与天文学院,1,22,0.7820652995870385,7,0,10,92,2.7367568347598077
数学科学学院,0,20,0.8989075952733736,9,1,1,97,2.8645497919666782
新闻传播学院,1,25,0.9666149122408101,1,1,10,98,3.355817646732393
社会学院,1,27,0.7348660051427567,1,0,4,93,2.660359003163114
社会学院,0,20,0.7777765736707983,2,0,18,82,2.4050995446002443
马克思主义学院,0,30,0.9597913081814435,3,0,16,94,3.8153011746555054
化学学院,0,20,0.7433935492633691,5,1,17,88,2.6074986649405
体育与运动学院,0,30,0.7922051944766944,4,0,13,61,2.198456139243017
化学学院,0,26,0.9618016564872316,9,1,9,73,2.7712641375555016
政府管理学院,0,26,0.9208972871959393,9,0,16,67,2.8793202025782074
生命科学学院,1,21,0.6973723700039212,6,1,10,60,1.2583401951743156
马克思主义学院,1,22,0.7299180261647733,5,1,1,87,1.8903674853642867
文学院,0,21,0.7411834909837356,3,1,9,62,1.522027175438071
经济与工商管理学院,1,25,0.9650953893724239,9,0,0,66,1.9954597837112376
经济与工商管理学院,0,27,0.9995734948418157,8,0,13,93,4.0
马克思主义学院,1,27,0.9096017208621759,6,1,10,91,3.4990246064891055
心理学部,0,20,0.7937305209974026,0,0,10,68,1.6760938020447822
法学院,0,30,0.6040695272269916,7,1,9,94,3.105225659314448
社会学院,1,28,0.878995222639183,3,1,19,78,3.4214645216581934
马克思主义学院,1,30,0.7557444657991139,6,1,4,74,2.2416088153085716
外国语言文学学院,1,27,0.8531945880914422,1,1,4,90,3.3497419419481624
教育学部,1,28,0.8426775853849715,2,0,13,75,2.870441945698915
心理学部,1,28,0.7923328226297549,0,0,4,96,2.557663579957902
人工智能学院,1,30,0.9777549590905292,1,0,5,66,2.2472001794103695
心理学部,1,31,0.6092585381421366,4,0,15,94,2.7105937028511593
